"id","conflict_new_id","conflict_name","country","best","type_of_violence","date"
566063,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-08
566058,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-10
566059,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-10
566056,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-10
566053,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-11
566051,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-12
566048,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-13
570583,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-13
570588,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-14
570593,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-15
570607,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-15
570610,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-16
570612,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-17
570614,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-17
570623,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-17
570618,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-17
570632,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-19
570636,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-20
570641,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-20
570648,39,"XXX94 - XXX94","Costa Rica",3,2,2025-02-21
570654,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-21
570659,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-21
570668,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-23
570672,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-24
570676,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-25
570694,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-26
570681,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-26
570697,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-26
570702,39,"XXX94 - XXX94","Costa Rica",1,2,2025-02-27
570704,39,"XXX94 - XXX94","Costa Rica",2,2,2025-02-28
570706,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-01
570709,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-02
570831,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-04
570835,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-04
570837,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-04
570841,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-05
570847,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-05
570860,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-06
570866,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-06
570894,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-07
570887,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-07
570899,39,"XXX94 - XXX94","Costa Rica",3,2,2025-03-07
570918,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-08
570915,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-08
570931,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-09
570919,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-09
570961,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-10
570963,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-12
570970,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-12
570976,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-13
571692,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-13
571696,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-13
571694,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-14
571697,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-15
571699,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-15
571701,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-16
571733,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-17
571735,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-17
571737,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-18
571738,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-18
571739,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-18
571740,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-20
571741,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-21
572159,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-23
574225,39,"XXX94 - XXX94","Costa Rica",2,2,2025-03-23
574222,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-24
572162,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-24
572167,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-24
572183,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-24
572168,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-25
572228,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-25
572231,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-25
572205,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-25
572234,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-26
572236,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-26
574459,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-27
574475,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-29
574476,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-30
574484,39,"XXX94 - XXX94","Costa Rica",1,2,2025-03-31
574516,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-03
574520,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-03
574603,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-05
574610,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-06
574612,39,"XXX94 - XXX94","Costa Rica",2,2,2025-04-07
574606,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-07
574637,39,"XXX94 - XXX94","Costa Rica",2,2,2025-04-08
574638,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-09
574639,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-09
574640,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-09
574642,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-09
574648,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-10
574649,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-11
574650,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-12
584911,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-13
584912,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-15
584913,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-16
584914,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-17
584915,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-18
584916,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-18
584917,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-19
584918,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-19
584919,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-20
584920,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-21
584921,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-21
584922,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-23
584925,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-26
584926,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-26
584927,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-27
584928,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-29
584929,39,"XXX94 - XXX94","Costa Rica",2,2,2025-04-29
584930,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-29
584932,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-30
584933,39,"XXX94 - XXX94","Costa Rica",1,2,2025-04-30
584934,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-01
584931,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-01
584958,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-01
584935,39,"XXX94 - XXX94","Costa Rica",2,2,2025-05-02
584936,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-04
584937,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-04
584938,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-04
584939,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-06
584940,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-06
584941,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-06
584942,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-07
584944,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-08
584945,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-08
584947,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-08
584949,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-09
584950,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-09
584951,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-10
584952,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-10
584953,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-10
584955,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-10
584954,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-11
584956,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-13
584957,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-13
584959,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-14
584961,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-18
584963,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-19
584964,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-19
584966,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-20
584972,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-23
584974,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-24
584975,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-24
584976,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-25
584977,39,"XXX94 - XXX94","Costa Rica",2,2,2025-05-27
584978,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-28
585107,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-30
585110,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-31
585111,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-31
585112,39,"XXX94 - XXX94","Costa Rica",1,2,2025-05-31
585113,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-01
585118,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-02
585122,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-03
585139,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-04
585124,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-04
585127,39,"XXX94 - XXX94","Costa Rica",2,2,2025-06-04
585133,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-05
585143,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-05
585147,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-05
585150,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-09
585151,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-09
585152,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-09
585156,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-10
585157,39,"XXX94 - XXX94","Costa Rica",3,2,2025-06-10
585158,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-11
585159,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-12
585160,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-12
585161,39,"XXX94 - XXX94","Costa Rica",2,2,2025-06-13
585162,39,"XXX94 - XXX94","Costa Rica",3,2,2025-06-14
585163,39,"XXX94 - XXX94","Costa Rica",2,2,2025-06-14
585164,39,"XXX94 - XXX94","Costa Rica",3,2,2025-06-15
585165,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-15
585166,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-16
585167,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-16
585168,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-17
585172,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-17
585175,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-19
585173,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-20
585274,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-21
585287,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-21
585288,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-21
585289,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-22
585283,39,"XXX94 - XXX94","Costa Rica",3,2,2025-06-22
602432,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602434,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602436,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602441,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602814,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602815,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-24
602816,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-25
602817,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-26
602819,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-26
602821,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-27
602822,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-29
602824,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-30
602825,39,"XXX94 - XXX94","Costa Rica",1,2,2025-06-30
602827,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-02
602829,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-03
602833,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-03
603565,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-07
603566,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-07
603567,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-09
603568,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-10
603569,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-11
603576,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-13
603577,39,"XXX94 - XXX94","Costa Rica",2,2,2025-07-13
603578,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-14
603588,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-15
603595,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-17
603597,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-17
603605,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-19
603609,39,"XXX94 - XXX94","Costa Rica",2,2,2025-07-19
603614,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-19
603617,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-19
603620,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-20
604713,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-20
603623,39,"XXX94 - XXX94","Costa Rica",2,2,2025-07-21
603630,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-22
603639,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-22
603637,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-23
603648,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-23
603665,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-25
603674,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-27
603683,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-28
603686,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-28
603688,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-28
603703,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-28
603704,39,"XXX94 - XXX94","Costa Rica",2,2,2025-07-28
603706,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-29
603711,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-30
603952,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-31
603959,39,"XXX94 - XXX94","Costa Rica",1,2,2025-07-31
603965,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-04
603987,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-05
603989,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-05
604006,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-05
602842,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-05
604012,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-06
604013,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-06
604017,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-06
604011,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-07
604015,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-07
604027,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-08
604039,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-11
604699,39,"XXX94 - XXX94","Costa Rica",2,2,2025-08-11
604046,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-13
604050,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-14
604041,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-16
602840,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-17
603714,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-17
602851,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-19
602853,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-19
602860,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-22
602877,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-22
602880,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-23
602882,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-24
602884,39,"XXX94 - XXX94","Costa Rica",3,2,2025-08-25
602892,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-27
602893,39,"XXX94 - XXX94","Costa Rica",1,2,2025-08-27
602906,39,"XXX94 - XXX94","Costa Rica",2,2,2025-08-28
602911,39,"XXX94 - XXX94","Costa Rica",2,2,2025-08-31
602914,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-01
604708,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-01
602916,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-02
603000,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-02
602870,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-05
602872,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-06
602874,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-07
604702,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-07
604703,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-07
604704,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-07
604706,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-09
604709,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-10
604711,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-10
604714,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-11
604715,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-12
604717,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-13
604749,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-13
604718,39,"XXX94 - XXX94","Costa Rica",2,2,2025-09-14
604720,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-15
604723,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-16
604734,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-17
604741,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-17
604742,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-19
604744,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-20
604746,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-20
604747,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-20
604750,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-21
604752,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-22
605059,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-24
605061,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-24
605063,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-26
605064,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-26
605065,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-26
605066,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-28
605068,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-28
605069,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-28
605071,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-29
605072,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-29
605070,39,"XXX94 - XXX94","Costa Rica",1,2,2025-09-30
605073,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-03
605074,39,"XXX94 - XXX94","Costa Rica",3,2,2025-10-04
605075,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-04
605076,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-06
605364,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-06
605366,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-08
605377,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-09
605378,39,"XXX94 - XXX94","Costa Rica",2,2,2025-10-10
605379,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-10
605380,39,"XXX94 - XXX94","Costa Rica",2,2,2025-10-11
605381,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-11
605382,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-12
605383,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-15
605384,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-15
605385,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-17
605386,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-17
605388,39,"XXX94 - XXX94","Costa Rica",2,2,2025-10-18
605515,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-18
605389,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-19
605519,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-20
605511,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-20
605513,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-20
605520,39,"XXX94 - XXX94","Costa Rica",0,2,2025-10-21
605522,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-23
605524,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-23
605529,39,"XXX94 - XXX94","Costa Rica",0,2,2025-10-27
605534,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-27
605536,39,"XXX94 - XXX94","Costa Rica",2,2,2025-10-27
605541,39,"XXX94 - XXX94","Costa Rica",1,2,2025-10-29
605548,39,"XXX94 - XXX94","Costa Rica",1,2,2025-11-02
605387,39,"XXX94 - XXX94","Costa Rica",1,2,2025-11-02
574472,4298,"XXX94 - Civilians","Costa Rica",1,3,2025-03-28
603671,4298,"XXX94 - Civilians","Costa Rica",1,3,2025-07-26
584973,16190,"Forces of Tony Peña - Los Hondureños","Costa Rica",1,2,2025-05-24
591557,16652,"Forces of Ojos Bellos - Civilians","Costa Rica",1,3,2025-05-25
561352,16710,"Los Cucas - Los Picudos","Costa Rica",1,2,2025-01-10
561354,16710,"Los Cucas - Los Picudos","Costa Rica",1,2,2025-01-13
602912,16710,"Los Cucas - Los Picudos","Costa Rica",1,2,2025-09-01
602846,16718,"Coqueros - Los Negros","Costa Rica",3,2,2025-08-15
564977,48,"XXX42","Dominican Republic",1,1,2025-01-02
564930,48,"XXX42","Dominican Republic",1,1,2025-01-30
564928,48,"XXX42","Dominican Republic",1,1,2025-01-31
581491,48,"XXX42","Dominican Republic",1,1,2025-04-25
564610,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-01-19
564625,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-01-21
581020,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-01-22
564632,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-01-23
564633,48,"XXX42 - XXX42","Dominican Republic",2,2,2025-01-25
564912,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-02-05
581494,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-02-17
581015,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-03-13
581019,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-03-21
579031,48,"XXX42 - XXX42","Dominican Republic",2,2,2025-04-14
579097,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-05-06
581490,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-05-13
585581,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-06-22
588077,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-07-02
588061,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-07-03
588064,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-07-05
588128,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-07-09
588142,48,"XXX42 - XXX42","Dominican Republic",2,2,2025-07-19
588138,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-07-21
594317,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-08-28
594305,48,"XXX42 - XXX42","Dominican Republic",1,2,2025-09-09
601832,164,"XXX2","Dominican Republic",3,1,2025-09-19
564590,4307,"XXX42 - Civilians","Dominican Republic",1,3,2025-01-30
564599,4307,"XXX42 - Civilians","Dominican Republic",1,3,2025-02-08
564909,4307,"XXX42 - Civilians","Dominican Republic",2,3,2025-02-11
581014,4307,"XXX42 - Civilians","Dominican Republic",2,3,2025-03-19
581021,4307,"XXX42 - Civilians","Dominican Republic",1,3,2025-06-04
581488,4307,"XXX42 - Civilians","Dominican Republic",1,3,2025-06-05
